job_title,company,location,location,country,job_category,avg_salary_usd,seniority,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_sas,skill_spark,skill_aws,skill_azure,skill_machine_learning,skill_deep_learning,skill_statistics,skill_hadoop,skill_java,skill_scala,skill_git,skill_docker,skill_pandas,skill_numpy,skill_scikit,skill_tensorflow,skill_pytorch,skill_nlp,skill_data_visualization,skill_etl
Data Processing & Performance Analyst,Balance Innovations,"New York, NY",NY,USA,Other IT Role,72.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst - Data Analyst,Asset Staffing,"Newark, NJ",NJ,USA,Data Analyst,72.0,Mid-Level,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst with Rochade,Reliable Software Resources,"New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advertising Data Analyst,"Hearst Television, Inc","New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Product Analyst - Data,William Hill US,"Jersey City, NJ",NJ,USA,Other IT Role,72.0,Mid-Level,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Data Analyst,Rockstar Games,"New York, NY",NY,USA,Data Analyst,72.0,Senior,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst,ZDAAS,"Brooklyn, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Market Research Data Analyst - Physician Technology,Decision Resources Group,"New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst,Highbridge Consulting LLC,"New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Look ML Data Analyst,"NTT DATA, Inc.","New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Collection Analyst,Columbia University,"New York, NY",NY,USA,Other IT Role,72.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Precision technologies corp,"New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0
DATA ENTRY/ BILLING ANALYST,Cactus Holdings,"Queens Village, NY",NY,USA,Other IT Role,72.0,Junior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Student Persistence Initiative Data Analyst/Scientist,Cuny Research Foundation,"New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Quality Analyst,SGA Inc.,"New York, NY",NY,USA,QA/Test Engineer,72.0,Mid-Level,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Governance Analyst,Crossfire Consulting Corporation,"New York, NY",NY,USA,Other IT Role,72.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Business Intelligence Engineer / Data Analyst,Amazon,"New York, NY",NY,USA,Data Analyst,72.0,Senior,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,Voice,"Brooklyn, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,"NTT DATA, Inc.","New York, NY",NY,USA,Data Analyst,72.0,Mid-Level,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Healthcare Data/Reporting Analyst,HOMETEAM,"New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst I - Geriatrics and Palliative Care,Mount Sinai Health System,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Monkey Algorithms LLC,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst/Rochade,"Halcyon Solutions, Inc.","New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Analyst, Revenue Analytics",Roman,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst,COUNCIL ON ACCREDITATION,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst,APR Staffing,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Data Analyst II, Division of Gastroenterology (Research)",Mount Sinai Health System,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Analyst, Student Success Program",Child Mind Institute,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Big Data QA Analyst with Jupyter notebook,COOLSOFT,"Newark, NJ",NJ,USA,Data Engineer,59.5,Mid-Level,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Analyst, Data Centers Industry",451 Research,"New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Stark HR Consulting LLC,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Financial - Data Analyst,Amenity Analytics,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst with Data Scanning and Profiling,"Halcyon Solutions, Inc.","New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst - Data Governance,Rockstar Games,"New York, NY",NY,USA,Business Analyst,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Senior Data Analyst - Health Economist,Vericred,"New York, NY",NY,USA,Data Analyst,59.5,Senior,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Lead Data Insights Analyst,TapRm,"Brooklyn, NY",NY,USA,Other IT Role,59.5,Senior,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Research Analyst (Data Science),APCO Worldwide,"New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Management Analyst,Brooklyn Community Services,"Brooklyn, NY",NY,USA,Other IT Role,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst / Data Analyst,Softcom Systems,"Weehawken, NJ",NJ,USA,Data Analyst,59.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Healthcare Data/Reporting Analyst,Diverse Lynx,"New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Data Analyst,Fair Health,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Data Profiling Analyst,UBS,"New York, NY",NY,USA,Other IT Role,59.5,Senior,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
"Data Analytics Analyst or Associate, Cowen Sustainable Investments","Cowen Group, Inc.","New York, NY",NY,USA,Data Analyst,59.5,Junior,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Data Analyst,Workforce Logiq,"Haworth, NJ",NJ,USA,Data Analyst,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Cross River Bank,"Fort Lee, NJ",NJ,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Sr. Data Analyst, Revenue Analytics, Peacock",NBCUniversal,"New York, NY",NY,USA,Data Analyst,59.5,Senior,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Narrativ,"New York, NY",NY,USA,Data Analyst,59.5,Senior,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Data Analyst,CompuForce,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Senior Data Analyst - Data Cataloging / Data Profiling,Perficient,"New York, NY",NY,USA,Data Analyst,59.5,Senior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data/Report Analyst,Lorven Technologies Inc,"New York, NY",NY,USA,Other IT Role,85.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Bounce Exchange,"New York, NY",NY,USA,Data Analyst,85.0,Senior,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Human Capital Data Analyst,Green Key Resources,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS Data analyst,22nd Century Technologies,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Data Analytics Solutions Analyst,Praescient Analytics,"New York, NY",NY,USA,Data Analyst,85.0,Junior,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
Data Analyst,"Capgemini America, Inc.","Jersey City, NJ",NJ,USA,Data Analyst,85.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Data Analyst w/Capital Markets,Software Guidance & Assistance,"Jersey City, NJ",NJ,USA,Data Analyst,85.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VP, Research Project Analyst/Data Management",Citi,"New York, NY",NY,USA,Other IT Role,85.0,Mid-Level,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Food Data Analyst,Metropolitan Council on Jewish Poverty,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Management Analyst,TSR Consulting,"New York, NY",NY,USA,Other IT Role,85.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Governance Analyst,UBS,"Weehawken, NJ",NJ,USA,Other IT Role,85.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Analyst, Enterprise Analytics","Take-Two Interactive Software, Inc.","New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analytics Solutions Analyst - Mid with Security Clearance,Praescient Analytics,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
Data Analyst Assistant,Teus Health,"Newark, NJ",NJ,USA,Data Analyst,85.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Investment Management Summer Analyst Program - Office of COO: Data & Analytics,Morgan Stanley,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Collection Analyst,ICAP at Columbia University,"New York, NY",NY,USA,Other IT Role,85.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Collection Analyst,Columbia University Medical Center,"New York, NY",NY,USA,Other IT Role,85.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Business /Data Analyst- Reference data,Xoriant Corporation,"Jersey City, NJ",NJ,USA,Data Analyst,85.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,The Denzel Group,"South Plainfield, NJ",NJ,USA,Data Analyst,85.0,Mid-Level,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SENIOR DATA ANALYST,Montefiore Medical,"New York, NY",NY,USA,Data Analyst,85.0,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst / Scientist,Cedent Consulting,"New York, NY",NY,USA,Data Analyst,85.0,Senior,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
Senior Data Analyst - Regulatory Reporting,ACS,"New York, NY",NY,USA,Data Analyst,85.0,Senior,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Reporting Analyst,NADAP,"New York, NY",NY,USA,Other IT Role,85.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Governance Analyst,SGA Inc.,"New York, NY",NY,USA,Other IT Role,85.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Newspaper Administration,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst (6-12 Month Contract-Remote),VISTRADA,"New York, NY",NY,USA,Data Analyst,85.0,Senior,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Principal Data Analyst, LATAM – Disney Streaming Services",Disney Streaming Services,"New York, NY",NY,USA,Data Analyst,85.0,Senior,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Data Analyst- Win 10 Migration- NYC,Royal Communications Consultants Inc,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst (35 hours/week),CASES,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tech Business/Data Analyst,Sphinix Network Solutions Inc.,"New York, NY",NY,USA,Data Analyst,85.0,Mid-Level,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,"Staffigo Technical Services, LLC","New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"Senior Data Analyst, Financial Services",Earnest Research,"New York, NY",NY,USA,Data Analyst,59.5,Senior,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enterprise Data, Financial Data Analyst - Content Design Specialist Contractor",Bloomberg,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,APN Software Services Inc.,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Acacia Network,"Bronx, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Miller Cang Agency,"New York, NY",NY,USA,Data Analyst,59.5,Senior,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
Data Remediation Analyst-EK020719A/JL,"EDP World, Inc.","New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Analyst - Chief Data Office,Citi,"New York, NY",NY,USA,Business Analyst,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Analyst, Data Instrumentation & Quality (Disney+)",Walt Disney Co.,"New York, NY",NY,USA,QA/Test Engineer,59.5,Senior,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Sr. Data Analyst,NTT DATA,"New York, NY",NY,USA,Data Analyst,59.5,Senior,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Big Data Programmer Analyst,"TSR, Inc.","Jersey City, NJ",NJ,USA,Data Engineer,59.5,Mid-Level,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Lead Data Analyst,Attentive,"New York, NY",NY,USA,Data Analyst,59.5,Senior,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Data Analyst,Fidelis Group,"Little Ferry, NJ",NJ,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Data Governance Analyst,Eclaro,"New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Client Service Data Analyst,Phyton Talent Advisors,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Financial Data Analyst - Accounting - D3529,Source of Future Technology Inc,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data / Business Analyst (SQL/Tableau),Wayne Technologies - CHURN,"New York, NY",NY,USA,Business Analyst,59.5,Mid-Level,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Data Processing & Performance Analyst New York, NY",Brink's,"New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Seven Seven Softwares,"Newark, NJ",NJ,USA,Data Analyst,59.5,Mid-Level,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Senior Data Analyst,Mobilityware,"New York, NY",NY,USA,Data Analyst,59.5,Senior,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Data Analyst-Junior Profiles also works-Only NY/NJ Candidates Please on w2 Only,TechProjects,"Jersey City, NJ",NJ,USA,Data Analyst,59.5,Junior,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Business Analyst-Market Data,Mitchell Martin,"Jersey City, NJ",NJ,USA,Business Analyst,59.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Content Analyst/Data BA-Bus/Tech Strategy - Investment Bank,RMS Computer Corporation,"Jersey City, NJ",NJ,USA,Other IT Role,59.5,Mid-Level,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,ProHEALTH Care,"Lake Success, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Analyst, AB Testing and Data Operations",2U,"New York, NY",NY,USA,QA/Test Engineer,59.5,Senior,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Data Warehouse Analyst,SIAL TECHNOLOGY PARTNERS,"New York, NY",NY,USA,Other IT Role,59.5,Mid-Level,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Data Analyst I - Geriatrics and Palliative Care,Mount Sinai Medical Center,"New York, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Professional Resource Group,"Lake Success, NY",NY,USA,Data Analyst,59.5,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Senior Business and Data Analyst,JPMorgan Chase,"New York, NY",NY,USA,Data Analyst,59.5,Senior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst II,Capgemini,"Jersey City, NJ",NJ,USA,Data Analyst,66.5,Mid-Level,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst II,IPRO,"Lake Success, NY",NY,USA,Data Analyst,66.5,Mid-Level,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Generation Data Analyst,Brown Brothers Harriman,"New York, NY",NY,USA,Data Analyst,66.5,Senior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DnA Ambassador (Clinical Business Analyst - Level 1), Data & Analytics/Re-post",NYC Health + Hospitals,"New York, NY",NY,USA,Data Analyst,66.5,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst I - Genetics & Genomic Sciences,Mount Sinai Medical Center,"New York, NY",NY,USA,Data Analyst,66.5,Mid-Level,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Reporting Analyst III,Horizon Blue Cross Blue Shield of New Jersey,"Newark, NJ",NJ,USA,Other IT Role,66.5,Mid-Level,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reporting Analyst Data Analyst,APR Staffing,"Lake Success, NY",NY,USA,Data Analyst,66.5,Mid-Level,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst - CBCH,Columbia University,"New York, NY",NY,USA,Data Analyst,66.5,Mid-Level,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Principal Data Analyst, LATAM Disney Streaming Services",Walt Disney Company,"New York, NY",NY,USA,Data Analyst,66.5,Senior,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Data Engineer/Data Analyst,Diverse Lynx,"New York, NY",NY,USA,Data Analyst,66.5,Mid-Level,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Technical Business/Data Analyst,Capgemini,"New York, NY",NY,USA,Data Analyst,100.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
CRM Data Performance Analyst,Roar Digital,"New York, NY",NY,USA,Other IT Role,100.0,Mid-Level,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
eCommerce Data Analyst,Darmor Partners,"New York, NY",NY,USA,Data Analyst,100.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Senior Data Analyst - Rochade,Perficient,"New York, NY",NY,USA,Data Analyst,100.0,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Financial Data Analyst,Talent Bundle LLC,"New York, NY",NY,USA,Data Analyst,100.0,Mid-Level,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021 Summer Analyst Program- Data & Analytics Solutions,The Bank of New York Mellon,"New York, NY",NY,USA,Data Analyst,100.0,Mid-Level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst - QC,"Nesco Resource, LLC","New York, NY",NY,USA,Data Analyst,100.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
People Operations & Data Analyst,Museum of Ice Cream,"New York, NY",NY,USA,Data Analyst,100.0,Mid-Level,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lead Data Analyst (Product),Kinship,"New York, NY",NY,USA,Data Analyst,100.0,Senior,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Data Analyst - III,APN Consulting,"New York, NY",NY,USA,Data Analyst,100.0,Mid-Level,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SQL Data Analyst,Siri InfoSolutions,"Summit, NJ",NJ,USA,Data Analyst,100.0,Mid-Level,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
